tema,regione,provincia,scuola,codice_meccanografico,ordine_grado,tipo_scuola,categoria,titolo,ambiti_attivita
Orientamento; Sostenibilità e Ambiente; Digitalizzazione; Educazione Civica; Imprenditorialità,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Futurità - WeSchool,Orientamento | Sostenibilità e Ambiente | Digitalizzazione | Educazione Civica | Imprenditorialità
Orientamento; Imprenditorialità; Educazione Civica; Sostenibilità e Ambiente; Digitalizzazione,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Startup Your Life - Unicredit,Orientamento | Imprenditorialità | Educazione Civica | Sostenibilità e Ambiente | Digitalizzazione
Orientamento; Imprenditorialità; Lingue Straniere; PCTO/Alternanza,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,School of Enterprise - Multikulturalità (Malta),Orientamento | Imprenditorialità | Lingue Straniere | PCTO/Alternanza
Lingue Straniere; Orientamento; Valutazione e Autovalutazione,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,"Certificazioni Linguistiche (Inglese, Francese, Spagnolo)",Lingue Straniere | Orientamento | Valutazione e Autovalutazione
Lingue Straniere; Orientamento; Valutazione e Autovalutazione,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Progetti e Attività Esemplari,Certificazione Di Lingua Tedesca (Goethe-Institut),Lingue Straniere | Orientamento | Valutazione e Autovalutazione
Intercultura; Lingue Straniere; Cittadinanza e Legalità; Orientamento,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Partnership e Collaborazioni Strategiche,Progetto Pluriennale Di Partenariato Con Europaschule Köln,Intercultura | Lingue Straniere | Cittadinanza e Legalità | Orientamento
Orientamento; Inclusione e BES; PCTO/Alternanza; Lingue Straniere; Sport e Benessere,Lazio,Rieti,Liceo Scientifico,RIPS00801E,II Grado,Liceo,Buone Pratiche per l'Inclusione,Certificazione Crediti Formativi Esterni,Orientamento | Inclusione e BES | PCTO/Alternanza | Lingue Straniere | Sport e Benessere
Valutazione e Autovalutazione; Orientamento,Lazio,Rieti,Ites Corso Serale,RITD09050G,II Grado,Tecnico,Azioni di Sistema e Governance,Criteri chiari per l'ammissione alla classe successiva,Valutazione e Autovalutazione | Orientamento
Orientamento; Cittadinanza e Legalità; Educazione Civica; Sostenibilità e Ambiente; Intercultura,Lazio,Roma,D. Cambellotti - Sede Centrale,RMIC8AP00T,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Partnership e Collaborazioni Strategiche,Collaborazione con il Territorio,Orientamento | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Intercultura
Valutazione e Autovalutazione; Orientamento; Inclusione e BES,Lazio,Roma,D. Cambellotti - Sede Centrale,RMIC8AP00T,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Organico dell'Autonomia per Obiettivi di Miglioramento,Valutazione e Autovalutazione | Orientamento | Inclusione e BES
Formazione Docenti; Inclusione e BES; Digitalizzazione; Orientamento,Lazio,Roma,Ic Via Marelli,RMIC8E4008,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Funzioni Strumentali per Aree Specifiche,Formazione Docenti | Inclusione e BES | Digitalizzazione | Orientamento
Valutazione e Autovalutazione; Inclusione e BES; Orientamento,Lazio,Roma,Ic Via Marelli,RMIC8E4008,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Metodologie Didattiche Innovative,Superamento Didattica Tradizionale e Metodi Innovativi,Valutazione e Autovalutazione | Inclusione e BES | Orientamento
Arte e Creatività; Orientamento; Intercultura; Continuità e Accoglienza,Lazio,Roma,Ic Via Marelli,RMIC8E4008,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Classe ad Indirizzo Artistico,Arte e Creatività | Orientamento | Intercultura | Continuità e Accoglienza
Orientamento,Lazio,Roma,Ic Via Marelli,RMIC8E4008,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Progetto Orientamento (Scuola Secondaria),Orientamento
Orientamento; Formazione Docenti; Rapporti con Famiglie; Continuità e Accoglienza,Lazio,Roma,Ic Via Marelli,RMIC8E4008,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Partnership e Collaborazioni Strategiche,Reti con Università ed Enti Locali per l'Offerta Formativa,Orientamento | Formazione Docenti | Rapporti con Famiglie | Continuità e Accoglienza
Orientamento; Valutazione e Autovalutazione; Formazione Docenti,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Introduzione Autovalutazione Formativa e Orientativa degli Allievi,Orientamento | Valutazione e Autovalutazione | Formazione Docenti
Sport e Benessere; Orientamento; Prevenzione Disagio,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Progetto Scuola Attiva Kids e Junior,Sport e Benessere | Orientamento | Prevenzione Disagio
Inclusione e BES; Orientamento; Lettura e Scrittura; Matematica e Logica; Lingue Straniere; Valutazione e Autovalutazione,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Progetto 'Il futuro nelle tue mani',Inclusione e BES | Orientamento | Lettura e Scrittura | Matematica e Logica | Lingue Straniere | Valutazione e Autovalutazione
Scienze e Ricerca; Lingue Straniere; Orientamento; Educazione Civica; Intercultura,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,"Progetto 'Scuola di oggi, mondo di domani'",Scienze e Ricerca | Lingue Straniere | Orientamento | Educazione Civica | Intercultura
Orientamento; Valutazione e Autovalutazione; Cittadinanza e Legalità,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Profilo dello Studente al Termine del Primo Ciclo,Orientamento | Valutazione e Autovalutazione | Cittadinanza e Legalità
Digitalizzazione; Educazione Civica; Orientamento; Lettura e Scrittura,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Cittadinanza digitale: uso critico e sicuro delle tecnologie,Digitalizzazione | Educazione Civica | Orientamento | Lettura e Scrittura
Matematica e Logica; Imprenditorialità; Educazione Civica; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Educazione finanziaria: valore e gestione del denaro,Matematica e Logica | Imprenditorialità | Educazione Civica | Orientamento
Educazione Civica; Matematica e Logica; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Compiti Autentici per l'Uso Corretto del Denaro,Educazione Civica | Matematica e Logica | Orientamento
Digitalizzazione; Orientamento; Valutazione e Autovalutazione,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Uso Consapevole degli Strumenti di Comunicazione Digitale,Digitalizzazione | Orientamento | Valutazione e Autovalutazione
Matematica e Logica; Scienze e Ricerca; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Potenziamento competenze matematico-logiche: Giochi Matematici,Matematica e Logica | Scienze e Ricerca | Orientamento
Lingue Straniere; Lettura e Scrittura; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Corso di potenziamento italiano attraverso il latino (Nomen),Lingue Straniere | Lettura e Scrittura | Orientamento
Lingue Straniere; Intercultura; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Corso di alfabetizzazione alla lingua e cultura greca (Alpha Beta),Lingue Straniere | Intercultura | Orientamento
Lingue Straniere; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Percorso di certificazione linguistica (Trinity/Delf/Dele),Lingue Straniere | Orientamento
Matematica e Logica; Scienze e Ricerca; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Giochi matematici Bocconi e Giochi del Mediterraneo,Matematica e Logica | Scienze e Ricerca | Orientamento
Digitalizzazione; PCTO/Alternanza; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Corso per il conseguimento della Patente Europea del Computer (ICDL),Digitalizzazione | PCTO/Alternanza | Orientamento
Orientamento; Cittadinanza e Legalità; Educazione Civica; Sostenibilità e Ambiente; Arte e Creatività; Sport e Benessere; Scienze e Ricerca; Lettura e Scrittura; Matematica e Logica; Intercultura; Continuità e Accoglienza,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Viaggi d'istruzione,Orientamento | Cittadinanza e Legalità | Educazione Civica | Sostenibilità e Ambiente | Arte e Creatività | Sport e Benessere | Scienze e Ricerca | Lettura e Scrittura | Matematica e Logica | Intercultura | Continuità e Accoglienza
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Criteri chiari per ammissione/non ammissione alla classe successiva e all'esame di Stato,Valutazione e Autovalutazione | Orientamento
Valutazione e Autovalutazione; Orientamento,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Valutazione iniziale e in itinere con approccio individualizzato (Scuola Secondaria),Valutazione e Autovalutazione | Orientamento
Inclusione e BES; Orientamento; Lingue Straniere; Matematica e Logica; Sport e Benessere; Arte e Creatività; Musica e Teatro,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Buone Pratiche per l'Inclusione,Potenziamento Talenti e Attività Extracurricolari Inclusive,Inclusione e BES | Orientamento | Lingue Straniere | Matematica e Logica | Sport e Benessere | Arte e Creatività | Musica e Teatro
Orientamento; Valutazione e Autovalutazione; Arte e Creatività,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Metodologie Didattiche Innovative,Colloquio Pluridisciplinare Flessibile,Orientamento | Valutazione e Autovalutazione | Arte e Creatività
Digitalizzazione; Orientamento; Cittadinanza e Legalità; Educazione Civica; Valutazione e Autovalutazione,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Buone Pratiche per l'Inclusione,Sviluppo Competenze Chiave - Scuola Secondaria,Digitalizzazione | Orientamento | Cittadinanza e Legalità | Educazione Civica | Valutazione e Autovalutazione
Digitalizzazione; Orientamento; PCTO/Alternanza; Comunicazione,Lazio,Roma,I.C. Velletri Centro,RMIC8F9002,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Progetti e Attività Esemplari,Creazione Sezione Sito Web Istituto per Sponsorizzazione Attività,Digitalizzazione | Orientamento | PCTO/Alternanza | Comunicazione
Inclusione e BES; Orientamento,Lazio,Roma,Ic Via Merope,RMIC8FC003,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Buone Pratiche per l'Inclusione,Piani Educativi Individualizzati (PEI) per alunni diversamente abili,Inclusione e BES | Orientamento
Valutazione e Autovalutazione; Inclusione e BES; Orientamento; Digitalizzazione; Continuità e Accoglienza,Lazio,Roma,Ic Via Merope,RMIC8FC003,"Comprensivo, I Grado, II Grado, Infanzia, Primaria","I Grado, Infanzia, Primaria, Professionale",Azioni di Sistema e Governance,Funzioni Strumentali per aree strategiche,Valutazione e Autovalutazione | Inclusione e BES | Orientamento | Digitalizzazione | Continuità e Accoglienza
Orientamento; PCTO/Alternanza,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Progetti PON/FSE per apprendimento e socialità,Orientamento | PCTO/Alternanza
Lingue Straniere; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Certificazioni linguistiche per studenti,Lingue Straniere | Orientamento
Orientamento; PCTO/Alternanza; Formazione Docenti,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Convenzioni con Università per stage e formazione post-diploma,Orientamento | PCTO/Alternanza | Formazione Docenti
Orientamento; Imprenditorialità,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Competenze di team working e comunicazione professionale,Orientamento | Imprenditorialità
Imprenditorialità; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Applicazione di metodologie e tecniche di gestione per progetti,Imprenditorialità | Orientamento
PCTO/Alternanza; Orientamento; Inclusione e BES,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Partnership e Collaborazioni Strategiche,Collaborazione con Cooperative Territoriali per Autonomia e PCTO,PCTO/Alternanza | Orientamento | Inclusione e BES
Orientamento; Continuità e Accoglienza; PCTO/Alternanza,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Orientamento in Entrata e in Uscita,Orientamento | Continuità e Accoglienza | PCTO/Alternanza
Lingue Straniere; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Potenziamento lingua inglese e altre lingue comunitarie (livello B2),Lingue Straniere | Orientamento
Imprenditorialità; Orientamento; Scienze e Ricerca,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Analisi tendenze mercati e modelli organizzativi aziendali,Imprenditorialità | Orientamento | Scienze e Ricerca
PCTO/Alternanza; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,PCTO con lezioni professionali e stage in azienda,PCTO/Alternanza | Orientamento
Scienze e Ricerca; Digitalizzazione; Matematica e Logica; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Percorsi per lo sviluppo delle competenze STEM,Scienze e Ricerca | Digitalizzazione | Matematica e Logica | Orientamento
Lingue Straniere; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,"Certificazioni linguistiche internazionali (Cambridge, DELF, DELE)",Lingue Straniere | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Stage presso enti e studi professionali specifici,PCTO/Alternanza | Orientamento | Imprenditorialità
PCTO/Alternanza; Inclusione e BES; Orientamento; Cittadinanza e Legalità,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Esperienze Territoriali Significative,PCTO presso Cooperative Sociali del Territorio,PCTO/Alternanza | Inclusione e BES | Orientamento | Cittadinanza e Legalità
PCTO/Alternanza; Arte e Creatività; Digitalizzazione; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Esperienze Territoriali Significative,"PCTO presso Studi Grafici, Tipografie, Studi Fotografici, Agenzie Web",PCTO/Alternanza | Arte e Creatività | Digitalizzazione | Orientamento
PCTO/Alternanza; Orientamento; Imprenditorialità,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Esperienze Territoriali Significative,"PCTO presso Studi Professionali, Agenzie di Servizi e CAF, Agenzie Assicurazioni",PCTO/Alternanza | Orientamento | Imprenditorialità
Arte e Creatività; Digitalizzazione; PCTO/Alternanza; Orientamento,Lazio,Roma,Angelo Frammartino,RMIS08700Q,II Grado,"Liceo, Tecnico",Progetti e Attività Esemplari,Corsi Professionalizzanti di Grafica Digitale (Bitmap e Vettoriale),Arte e Creatività | Digitalizzazione | PCTO/Alternanza | Orientamento
